,id,url,name,description,owner,owner_type,owner_image_url,created_at,updated_at,homepage_url,repo_size_kb,license,num_stars,num_forks,is_fork,topics,is_archived,default_branch,main_language,has_projects,has_wiki,has_pages,has_discussions,has_issues,info_url,num_issues,num_subscribers,num_contributors,languages,readme
118,31392566,https://github.com/allen501pc/Advanced-Form-Notificaiton,Advanced-Form-Notificaiton,"The advanced form notification for Google Add-Ons, which supports self-defined variables to achieve flexible content of respondent's email notification.",allen501pc,User,https://avatars.githubusercontent.com/u/73607?v=4,2015-02-26T22:38:27Z,2021-12-10T07:43:46Z,,144,UNLICENSED,1,1,False,[],False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/allen501pc/Advanced-Form-Notificaiton,0,0,0,[],
120,209415444,https://github.com/Zephyrus96/AgileDev,AgileDev,A website to facilitate agile and scrum methodologies using Laravel.,Zephyrus96,User,https://avatars.githubusercontent.com/u/33106520?v=4,2019-09-18T22:35:42Z,2019-10-04T08:04:30Z,,2212,UNLICENSED,0,0,False,[],False,master,PHP,True,True,False,False,True,https://api.github.com/repos/Zephyrus96/AgileDev,0,0,0,[],
121,51365628,https://github.com/wp-premium/formidable,formidable,"Formidable, Git-ified. Synced manual! This repository is just a mirror of the Formidable. Please do not send pull requests and issues.",wp-premium,Organization,https://avatars.githubusercontent.com/u/7324185?v=4,2016-02-09T12:34:51Z,2021-02-08T13:25:24Z,https://formidablepro.com/,7338,UNLICENSED,13,14,False,[],False,master,PHP,True,True,False,False,False,https://api.github.com/repos/wp-premium/formidable,0,0,0,[],
124,733724967,https://github.com/Daeun271/FitnessApp,FitnessApp,Group project at Ruhr-University Bochum. An Android-based app developed in Java for recording user mood and sports activity. Designed for research purposes.,Daeun271,User,https://avatars.githubusercontent.com/u/119141237?v=4,2023-12-20T01:33:12Z,2023-12-20T01:42:55Z,https://github.com/RUB-SE-LAB/23A07,122088,MIT License,0,0,False,[],False,main,Java,True,True,False,False,True,https://api.github.com/repos/Daeun271/FitnessApp,0,0,0,[],
126,719422706,https://github.com/infinitel8p/FitMood,FitMood,Group project at Ruhr-University Bochum. An Android-based app developed in Java for recording user mood and sports activity. Designed for research purposes.,infinitel8p,User,https://avatars.githubusercontent.com/u/50703696?v=4,2023-11-16T06:06:53Z,2023-11-16T07:58:32Z,https://github.com/RUB-SE-LAB/23A07,122090,MIT License,0,0,False,[],True,main,Java,True,True,False,False,True,https://api.github.com/repos/infinitel8p/FitMood,0,0,0,[],
127,710316285,https://github.com/luiminyan/FitMood,FitMood,"Reposting: the originals is my group work at Ruhr-University Bochum. An user mood & sport recoding app for further research purpose. Written in Java, avaliable on Android devices.",luiminyan,User,https://avatars.githubusercontent.com/u/94862685?v=4,2023-10-26T13:03:46Z,2023-11-29T12:13:59Z,https://github.com/RUB-SE-LAB/23A07,122088,MIT License,0,0,False,[],False,main,Java,True,False,False,False,True,https://api.github.com/repos/luiminyan/FitMood,0,0,0,[],
128,717999283,https://github.com/ShipanLiu/FitnessApp,FitnessApp,Fitness App using Android Studio,ShipanLiu,User,https://avatars.githubusercontent.com/u/73299917?v=4,2023-11-13T06:38:57Z,2024-02-17T03:59:52Z,,122089,MIT License,1,0,False,[],False,main,Java,True,True,False,False,True,https://api.github.com/repos/ShipanLiu/FitnessApp,0,0,0,[],
130,414795703,https://github.com/UMMobile/ummobile_sdk,ummobile_sdk,SDK for the UMMobile app,UMMobile,Organization,https://avatars.githubusercontent.com/u/80974579?v=4,2021-10-08T00:23:57Z,2021-12-13T16:48:59Z,https://pub.dev/packages/ummobile_sdk,100,Apache License 2.0,1,1,False,"['dart', 'montemorelos', 'sdk', 'ummobile']",False,main,Dart,True,True,False,False,True,https://api.github.com/repos/UMMobile/ummobile_sdk,0,0,0,[],
132,601113779,https://github.com/FelixBieswanger/flowlix,flowlix,flowlix - a smartwatch application to measure flow in real-time.,FelixBieswanger,User,https://avatars.githubusercontent.com/u/40392565?v=4,2023-02-13T11:55:39Z,2023-02-13T16:08:28Z,,390,MIT License,0,0,False,"['android', 'esm', 'flow', 'wear-os']",False,master,Kotlin,True,True,False,False,True,https://api.github.com/repos/FelixBieswanger/flowlix,0,0,0,[],
139,288997628,https://github.com/nzacha/PsychApp_Portal,PsychApp_Portal,The Webstite / Portal for the 'PsychApp' project,nzacha,User,https://avatars.githubusercontent.com/u/36574454?v=4,2020-08-20T12:16:19Z,2020-11-05T08:35:47Z,http://psychappportal.cs.ucy.ac.cy/,96,UNLICENSED,0,0,False,"['digital-questionnaire', 'portal', 'psychology', 'web-development', 'website']",False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/nzacha/PsychApp_Portal,0,0,0,[],
146,325073246,https://github.com/rolshoven/MovieOcean,MovieOcean,Personality-based Movie Recommender System,rolshoven,User,https://avatars.githubusercontent.com/u/24302857?v=4,2020-12-28T17:23:48Z,2023-09-12T06:40:13Z,,1250,UNLICENSED,2,1,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/rolshoven/MovieOcean,0,0,0,[],
150,350646020,https://github.com/obiba/amber,amber,Data collection server,obiba,Organization,https://avatars.githubusercontent.com/u/2547522?v=4,2021-03-23T09:07:49Z,2023-07-08T05:08:19Z,,624,GNU General Public License v3.0,0,1,False,"['javascript', 'mongodb', 'nodejs']",False,main,JavaScript,True,True,False,False,True,https://api.github.com/repos/obiba/amber,0,0,0,[],
155,449938059,https://github.com/robots-make-art-too/EECS_1720,EECS_1720,A second course in programming aesthetically-inclined projects for Digital Media undergraduates; Building Interactive Systems,robots-make-art-too,Organization,https://avatars.githubusercontent.com/u/98070821?v=4,2022-01-20T03:15:32Z,2022-03-25T07:06:26Z,https://robots-make-art-too.github.io/EECS_1720/,56447,MIT License,13,14,False,"['research-assistant', 'student-projects', 'undergraduate-education']",False,main,JavaScript,True,True,True,True,True,https://api.github.com/repos/robots-make-art-too/EECS_1720,0,0,0,[],
156,254192322,https://github.com/Chamuth/vLearn,vLearn,"eLearnApp for companies, institutions to use to collaborate with teachers, students and parents in the teaching and learning process.",Chamuth,User,https://avatars.githubusercontent.com/u/12496229?v=4,2020-04-08T20:22:18Z,2023-05-02T18:47:37Z,,3527,UNLICENSED,1,0,False,[],False,master,Dart,True,True,False,False,True,https://api.github.com/repos/Chamuth/vLearn,0,0,0,[],
157,70247302,https://github.com/Donny-Hikari/AppsStatistic,AppsStatistic,Monitor the usage of your screen and your apps on your phone.,Donny-Hikari,User,https://avatars.githubusercontent.com/u/22200374?v=4,2016-10-07T13:06:44Z,2016-10-07T13:07:39Z,,6923,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/Donny-Hikari/AppsStatistic,0,0,0,[],
164,28717630,https://github.com/grp06/productivityTracker,productivityTracker,A Meteor app that prompts you to fill out a questionnaire every 30 minutes as you're working,grp06,User,https://avatars.githubusercontent.com/u/1573959?v=4,2015-01-02T15:46:09Z,2018-11-21T00:56:41Z,,260,UNLICENSED,1,1,False,[],False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/grp06/productivityTracker,0,0,0,[],
166,191044475,https://github.com/pawelbeza/Allergy-Diary,Allergy-Diary,Allergy Diary is an android app which helps every allergic person with everyday struggles,pawelbeza,User,https://avatars.githubusercontent.com/u/43823276?v=4,2019-06-09T19:04:30Z,2023-01-28T11:00:22Z,,11952,MIT License,0,0,False,"['android', 'app']",True,master,Java,True,True,False,False,True,https://api.github.com/repos/pawelbeza/Allergy-Diary,0,0,0,[],
170,33785267,https://github.com/penock/php-subject-tracker,php-subject-tracker,"This system, which I wrote in PHP, automatically emailed participants (via daily cron job on the server) and tracked responses",penock,User,https://avatars.githubusercontent.com/u/10616376?v=4,2015-04-11T17:28:39Z,2015-04-13T17:58:00Z,,400,UNLICENSED,0,0,False,[],False,master,PHP,True,True,False,False,True,https://api.github.com/repos/penock/php-subject-tracker,0,0,0,[],
172,283823884,https://github.com/nzacha/PsychApp_App-Android-,PsychApp_App-Android-,The Android application for the 'PsychApp' project,nzacha,User,https://avatars.githubusercontent.com/u/36574454?v=4,2020-07-30T16:26:10Z,2021-12-14T19:13:14Z,http://psychappportal.cs.ucy.ac.cy/,229520,UNLICENSED,0,1,False,"['android', 'android-app', 'android-application', 'psychology', 'psychology-questionnaire']",False,master,Java,True,True,False,False,True,https://api.github.com/repos/nzacha/PsychApp_App-Android-,0,0,0,[],
174,343828747,https://github.com/Blackbackofficial/Web_Technologies_Chat,Web_Technologies_Chat,"Stack Overflow service, questionnaire, forum with comments and likes on Django",Blackbackofficial,User,https://avatars.githubusercontent.com/u/51726661?v=4,2021-03-02T15:54:49Z,2022-10-10T22:45:40Z,,44762,UNLICENSED,3,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/Blackbackofficial/Web_Technologies_Chat,0,0,0,[],
182,177326279,https://github.com/mohith2017/Mquiz,Mquiz,This is a quiz app with the functionalities required to make it user friendly,mohith2017,User,https://avatars.githubusercontent.com/u/32215646?v=4,2019-03-23T18:33:30Z,2019-03-23T18:40:37Z,,2160,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/mohith2017/Mquiz,0,0,0,[],
187,528879829,https://github.com/BohdanObruch/project_YEDA,project_YEDA,"Graduation project. UI, API and Mobile automated tests using Python / Selene",BohdanObruch,User,https://avatars.githubusercontent.com/u/39167818?v=4,2022-08-25T14:09:57Z,2022-11-08T17:49:37Z,,42399,UNLICENSED,0,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/BohdanObruch/project_YEDA,0,0,0,[],
188,610512794,https://github.com/sergeiown/questionnaire,questionnaire,"Questionnaire is not just a survey app, it has advanced functionality, including an administrative section for easy survey management, analysis of results, and flexible customization of survey design. Support for Google authentication, email sending, and a user-friendly interface panel will make your experience with the app even more productive.",sergeiown,User,https://avatars.githubusercontent.com/u/112722061?v=4,2023-03-06T23:22:11Z,2023-08-21T18:56:23Z,https://github.com/sergeiown/questionnaire,1359,MIT License,0,0,False,"['clipboard-polyfill', 'create-react-app', 'emailjs', 'eslint', 'firebase', 'firebase-auth', 'firebase-hosting', 'firebaseui', 'firestorage', 'firestore-database', 'google', 'google-sign-in', 'react', 'react-google-recaptcha', 'reactjs', 'rwd', 'scss', 'sheetjs', 'webpack']",False,main,JavaScript,True,True,False,True,True,https://api.github.com/repos/sergeiown/questionnaire,0,0,0,[],
194,371047846,https://github.com/learodrigo/vanilla-js-projects,vanilla-js-projects,List of small and medium projects in plain js + html & css,learodrigo,User,https://avatars.githubusercontent.com/u/16470144?v=4,2021-05-26T13:41:07Z,2023-03-07T08:13:37Z,,2270,The Unlicense,2,0,False,"['css', 'html', 'no-frameworks', 'vanilla-javascript']",False,main,JavaScript,True,True,False,False,True,https://api.github.com/repos/learodrigo/vanilla-js-projects,0,0,0,[],
195,689590242,https://github.com/gitesh152/Web-Trivia,Web-Trivia,A trivia application developed using MERN technologies.,gitesh152,User,https://avatars.githubusercontent.com/u/80546666?v=4,2023-09-10T09:52:05Z,2023-09-10T09:53:42Z,,132,UNLICENSED,0,0,False,[],False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/gitesh152/Web-Trivia,0,0,0,[],
196,568588207,https://github.com/DonHulieo/don-shootingrange,don-shootingrange,"Don's Shooting Range for Weapons Training on QBCore! This is a paid script, available on my Tebex ⬇",DonHulieo,User,https://avatars.githubusercontent.com/u/96005229?v=4,2022-11-21T01:00:42Z,2024-02-23T19:19:11Z,,291,UNLICENSED,9,1,False,"['fivem', 'qbcore', 'shooting-game', 'shooting-range']",False,main,Lua,True,True,False,False,True,https://api.github.com/repos/DonHulieo/don-shootingrange,0,0,0,[],
198,661587568,https://github.com/hakeem0114/CUF,CUF,A university filter/eligibility parser for Canadian students ,hakeem0114,User,https://avatars.githubusercontent.com/u/94065808?v=4,2023-07-03T07:57:53Z,2023-08-27T21:18:28Z,https://hakeem0114.github.io/CUF,30601,UNLICENSED,0,0,False,"['chartjs', 'cheerio', 'dashboard', 'data-visualization', 'firebase', 'firebase-realtime-database', 'fullstack', 'nosql-database', 'react-loader-spinner', 'survey-js', 'webscraping']",False,main,JavaScript,True,True,True,False,True,https://api.github.com/repos/hakeem0114/CUF,0,0,0,[],
199,101949672,https://github.com/riwu/synergy-lab-time-estimation,synergy-lab-time-estimation,App for Yale-NUS research,riwu,User,https://avatars.githubusercontent.com/u/2226023?v=4,2017-08-31T02:23:01Z,2018-12-29T00:34:45Z,,187549,UNLICENSED,0,1,False,"['android', 'codepush', 'ios', 'mysql', 'nodejs', 'react-native', 'react-native-router-flux', 'redux']",False,master,JavaScript,False,False,False,False,True,https://api.github.com/repos/riwu/synergy-lab-time-estimation,0,0,0,[],
201,704148525,https://github.com/DiscoverAndChange/oe-module-dc-assessments,oe-module-dc-assessments,OpenEMR Discover and Change Assessment Platform,DiscoverAndChange,Organization,https://avatars.githubusercontent.com/u/100425585?v=4,2023-10-12T16:27:25Z,2023-10-12T17:09:10Z,,14678,GNU General Public License v3.0,0,1,False,[],False,main,JavaScript,True,True,False,False,True,https://api.github.com/repos/DiscoverAndChange/oe-module-dc-assessments,0,0,0,[],
202,155250418,https://github.com/Facyla/survey,survey,Survey / questionnaire plugin for Elgg,Facyla,User,https://avatars.githubusercontent.com/u/286492?v=4,2018-10-29T17:09:54Z,2018-10-30T10:26:21Z,,266,GNU General Public License v2.0,0,0,False,"['elgg', 'plugin', 'poll', 'survey']",False,master,PHP,True,True,False,False,True,https://api.github.com/repos/Facyla/survey,0,0,0,[],
203,346385112,https://github.com/rousah/AUCO-server,AUCO-server,"This is the back-end of AUCO, made with NodeJS, MongoDB and Express. AUCO is a gamified online tool made with React that focuses on helping primary and middle school teachers to fight against bullying, in terms of detection and mitigation, and offering an open space where the students can communicate their worries to their teachers.",rousah,User,https://avatars.githubusercontent.com/u/36443474?v=4,2021-03-10T14:35:19Z,2021-07-27T16:34:38Z,,363,UNLICENSED,0,0,False,"['bullying', 'javascript', 'mongodb', 'nodejs', 'school', 'teacher']",False,develop,JavaScript,True,True,False,False,True,https://api.github.com/repos/rousah/AUCO-server,0,0,0,[],
204,634665532,https://github.com/hereisalexius/i-will-remind-you-bot,i-will-remind-you-bot,A Telegram bot that AGGRESSIVELY sends you notifications about an event so you don't miss it,hereisalexius,User,https://avatars.githubusercontent.com/u/10314608?v=4,2023-04-30T21:14:09Z,2023-04-30T22:04:47Z,,6043,Other,0,0,False,[],False,main,Go,True,True,False,False,True,https://api.github.com/repos/hereisalexius/i-will-remind-you-bot,0,0,0,[],
205,600121516,https://github.com/wainwrightmark/capacitor_bindings,capacitor_bindings,Capacitor bindings for rust,wainwrightmark,User,https://avatars.githubusercontent.com/u/5428904?v=4,2023-02-10T16:24:10Z,2024-02-15T19:01:09Z,,575,MIT License,8,1,False,"['android', 'capacitor', 'ios']",False,main,Rust,True,True,False,False,True,https://api.github.com/repos/wainwrightmark/capacitor_bindings,0,0,0,[],
206,509405199,https://github.com/jmSfernandes/ScorpiusGE,ScorpiusGE,A Generic Enabler (GE) compatible with the FIWARE ecosystem to support Firebase Cloud Messaging.,jmSfernandes,User,https://avatars.githubusercontent.com/u/45356734?v=4,2022-07-01T09:59:29Z,2022-07-01T10:12:32Z,,52,UNLICENSED,0,0,False,"['csharp', 'docker', 'dotnet', 'firebase', 'firebase-cloud-messaging', 'fiware', 'generic-enablers']",False,master,C#,True,True,False,False,True,https://api.github.com/repos/jmSfernandes/ScorpiusGE,0,0,0,[],
211,256510259,https://github.com/Shishouille/cobaye-front,cobaye-front,front-end @,Shishouille,User,https://avatars.githubusercontent.com/u/55913724?v=4,2020-04-17T13:27:22Z,2023-08-12T20:57:26Z,https://github.com/Shishouille/cobaye-back,5415,UNLICENSED,1,0,False,[],True,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/Shishouille/cobaye-front,0,0,0,[],
212,282288391,https://github.com/nzacha/PsychApp_Back_End,PsychApp_Back_End,The Back-End for the 'PsychApp' Project,nzacha,User,https://avatars.githubusercontent.com/u/36574454?v=4,2020-07-24T18:18:13Z,2020-11-05T08:35:44Z,http://psychappportal.cs.ucy.ac.cy,5474,UNLICENSED,0,0,False,"['back-end', 'digital-questionnaire', 'psychology']",False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/nzacha/PsychApp_Back_End,0,0,0,[],
