,Unnamed: 0,id,url,name,description,owner,owner_type,owner_image_url,created_at,updated_at,homepage_url,repo_size_kb,license,num_stars,num_forks,is_fork,topics,is_archived,default_branch,main_language,has_projects,has_wiki,has_pages,has_discussions,has_issues,info_url,num_issues,num_subscribers,num_contributors,languages,readme
67,130,414795703,https://github.com/UMMobile/ummobile_sdk,ummobile_sdk,SDK for the UMMobile app,UMMobile,Organization,https://avatars.githubusercontent.com/u/80974579?v=4,2021-10-08T00:23:57Z,2021-12-13T16:48:59Z,https://pub.dev/packages/ummobile_sdk,100,Apache License 2.0,1,1,False,"['dart', 'montemorelos', 'sdk', 'ummobile']",False,main,Dart,True,True,False,False,True,https://api.github.com/repos/UMMobile/ummobile_sdk,0,0,0,[],
68,132,601113779,https://github.com/FelixBieswanger/flowlix,flowlix,flowlix - a smartwatch application to measure flow in real-time.,FelixBieswanger,User,https://avatars.githubusercontent.com/u/40392565?v=4,2023-02-13T11:55:39Z,2023-02-13T16:08:28Z,,390,MIT License,0,0,False,"['android', 'esm', 'flow', 'wear-os']",False,master,Kotlin,True,True,False,False,True,https://api.github.com/repos/FelixBieswanger/flowlix,0,0,0,[],
69,139,288997628,https://github.com/nzacha/PsychApp_Portal,PsychApp_Portal,The Webstite / Portal for the 'PsychApp' project,nzacha,User,https://avatars.githubusercontent.com/u/36574454?v=4,2020-08-20T12:16:19Z,2020-11-05T08:35:47Z,http://psychappportal.cs.ucy.ac.cy/,96,UNLICENSED,0,0,False,"['digital-questionnaire', 'portal', 'psychology', 'web-development', 'website']",False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/nzacha/PsychApp_Portal,0,0,0,[],
70,146,325073246,https://github.com/rolshoven/MovieOcean,MovieOcean,Personality-based Movie Recommender System,rolshoven,User,https://avatars.githubusercontent.com/u/24302857?v=4,2020-12-28T17:23:48Z,2023-09-12T06:40:13Z,,1250,UNLICENSED,2,1,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/rolshoven/MovieOcean,0,0,0,[],
71,150,350646020,https://github.com/obiba/amber,amber,Data collection server,obiba,Organization,https://avatars.githubusercontent.com/u/2547522?v=4,2021-03-23T09:07:49Z,2023-07-08T05:08:19Z,,624,GNU General Public License v3.0,0,1,False,"['javascript', 'mongodb', 'nodejs']",False,main,JavaScript,True,True,False,False,True,https://api.github.com/repos/obiba/amber,0,0,0,[],
72,155,449938059,https://github.com/robots-make-art-too/EECS_1720,EECS_1720,A second course in programming aesthetically-inclined projects for Digital Media undergraduates; Building Interactive Systems,robots-make-art-too,Organization,https://avatars.githubusercontent.com/u/98070821?v=4,2022-01-20T03:15:32Z,2022-03-25T07:06:26Z,https://robots-make-art-too.github.io/EECS_1720/,56447,MIT License,13,14,False,"['research-assistant', 'student-projects', 'undergraduate-education']",False,main,JavaScript,True,True,True,True,True,https://api.github.com/repos/robots-make-art-too/EECS_1720,0,0,0,[],
73,156,254192322,https://github.com/Chamuth/vLearn,vLearn,"eLearnApp for companies, institutions to use to collaborate with teachers, students and parents in the teaching and learning process.",Chamuth,User,https://avatars.githubusercontent.com/u/12496229?v=4,2020-04-08T20:22:18Z,2023-05-02T18:47:37Z,,3527,UNLICENSED,1,0,False,[],False,master,Dart,True,True,False,False,True,https://api.github.com/repos/Chamuth/vLearn,0,0,0,[],
78,172,283823884,https://github.com/nzacha/PsychApp_App-Android-,PsychApp_App-Android-,The Android application for the 'PsychApp' project,nzacha,User,https://avatars.githubusercontent.com/u/36574454?v=4,2020-07-30T16:26:10Z,2021-12-14T19:13:14Z,http://psychappportal.cs.ucy.ac.cy/,229520,UNLICENSED,0,1,False,"['android', 'android-app', 'android-application', 'psychology', 'psychology-questionnaire']",False,master,Java,True,True,False,False,True,https://api.github.com/repos/nzacha/PsychApp_App-Android-,0,0,0,[],
79,174,343828747,https://github.com/Blackbackofficial/Web_Technologies_Chat,Web_Technologies_Chat,"Stack Overflow service, questionnaire, forum with comments and likes on Django",Blackbackofficial,User,https://avatars.githubusercontent.com/u/51726661?v=4,2021-03-02T15:54:49Z,2022-10-10T22:45:40Z,,44762,UNLICENSED,3,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/Blackbackofficial/Web_Technologies_Chat,0,0,0,[],
81,187,528879829,https://github.com/BohdanObruch/project_YEDA,project_YEDA,"Graduation project. UI, API and Mobile automated tests using Python / Selene",BohdanObruch,User,https://avatars.githubusercontent.com/u/39167818?v=4,2022-08-25T14:09:57Z,2022-11-08T17:49:37Z,,42399,UNLICENSED,0,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/BohdanObruch/project_YEDA,0,0,0,[],
82,188,610512794,https://github.com/sergeiown/questionnaire,questionnaire,"Questionnaire is not just a survey app, it has advanced functionality, including an administrative section for easy survey management, analysis of results, and flexible customization of survey design. Support for Google authentication, email sending, and a user-friendly interface panel will make your experience with the app even more productive.",sergeiown,User,https://avatars.githubusercontent.com/u/112722061?v=4,2023-03-06T23:22:11Z,2023-08-21T18:56:23Z,https://github.com/sergeiown/questionnaire,1359,MIT License,0,0,False,"['clipboard-polyfill', 'create-react-app', 'emailjs', 'eslint', 'firebase', 'firebase-auth', 'firebase-hosting', 'firebaseui', 'firestorage', 'firestore-database', 'google', 'google-sign-in', 'react', 'react-google-recaptcha', 'reactjs', 'rwd', 'scss', 'sheetjs', 'webpack']",False,main,JavaScript,True,True,False,True,True,https://api.github.com/repos/sergeiown/questionnaire,0,0,0,[],
83,194,371047846,https://github.com/learodrigo/vanilla-js-projects,vanilla-js-projects,List of small and medium projects in plain js + html & css,learodrigo,User,https://avatars.githubusercontent.com/u/16470144?v=4,2021-05-26T13:41:07Z,2023-03-07T08:13:37Z,,2270,The Unlicense,2,0,False,"['css', 'html', 'no-frameworks', 'vanilla-javascript']",False,main,JavaScript,True,True,False,False,True,https://api.github.com/repos/learodrigo/vanilla-js-projects,0,0,0,[],
84,195,689590242,https://github.com/gitesh152/Web-Trivia,Web-Trivia,A trivia application developed using MERN technologies.,gitesh152,User,https://avatars.githubusercontent.com/u/80546666?v=4,2023-09-10T09:52:05Z,2023-09-10T09:53:42Z,,132,UNLICENSED,0,0,False,[],False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/gitesh152/Web-Trivia,0,0,0,[],
85,196,568588207,https://github.com/DonHulieo/don-shootingrange,don-shootingrange,"Don's Shooting Range for Weapons Training on QBCore! This is a paid script, available on my Tebex ⬇",DonHulieo,User,https://avatars.githubusercontent.com/u/96005229?v=4,2022-11-21T01:00:42Z,2024-02-23T19:19:11Z,,291,UNLICENSED,9,1,False,"['fivem', 'qbcore', 'shooting-game', 'shooting-range']",False,main,Lua,True,True,False,False,True,https://api.github.com/repos/DonHulieo/don-shootingrange,0,0,0,[],
86,198,661587568,https://github.com/hakeem0114/CUF,CUF,A university filter/eligibility parser for Canadian students ,hakeem0114,User,https://avatars.githubusercontent.com/u/94065808?v=4,2023-07-03T07:57:53Z,2023-08-27T21:18:28Z,https://hakeem0114.github.io/CUF,30601,UNLICENSED,0,0,False,"['chartjs', 'cheerio', 'dashboard', 'data-visualization', 'firebase', 'firebase-realtime-database', 'fullstack', 'nosql-database', 'react-loader-spinner', 'survey-js', 'webscraping']",False,main,JavaScript,True,True,True,False,True,https://api.github.com/repos/hakeem0114/CUF,0,0,0,[],
88,201,704148525,https://github.com/DiscoverAndChange/oe-module-dc-assessments,oe-module-dc-assessments,OpenEMR Discover and Change Assessment Platform,DiscoverAndChange,Organization,https://avatars.githubusercontent.com/u/100425585?v=4,2023-10-12T16:27:25Z,2023-10-12T17:09:10Z,,14678,GNU General Public License v3.0,0,1,False,[],False,main,JavaScript,True,True,False,False,True,https://api.github.com/repos/DiscoverAndChange/oe-module-dc-assessments,0,0,0,[],
90,203,346385112,https://github.com/rousah/AUCO-server,AUCO-server,"This is the back-end of AUCO, made with NodeJS, MongoDB and Express. AUCO is a gamified online tool made with React that focuses on helping primary and middle school teachers to fight against bullying, in terms of detection and mitigation, and offering an open space where the students can communicate their worries to their teachers.",rousah,User,https://avatars.githubusercontent.com/u/36443474?v=4,2021-03-10T14:35:19Z,2021-07-27T16:34:38Z,,363,UNLICENSED,0,0,False,"['bullying', 'javascript', 'mongodb', 'nodejs', 'school', 'teacher']",False,develop,JavaScript,True,True,False,False,True,https://api.github.com/repos/rousah/AUCO-server,0,0,0,[],
91,204,634665532,https://github.com/hereisalexius/i-will-remind-you-bot,i-will-remind-you-bot,A Telegram bot that AGGRESSIVELY sends you notifications about an event so you don't miss it,hereisalexius,User,https://avatars.githubusercontent.com/u/10314608?v=4,2023-04-30T21:14:09Z,2023-04-30T22:04:47Z,,6043,Other,0,0,False,[],False,main,Go,True,True,False,False,True,https://api.github.com/repos/hereisalexius/i-will-remind-you-bot,0,0,0,[],
92,205,600121516,https://github.com/wainwrightmark/capacitor_bindings,capacitor_bindings,Capacitor bindings for rust,wainwrightmark,User,https://avatars.githubusercontent.com/u/5428904?v=4,2023-02-10T16:24:10Z,2024-02-15T19:01:09Z,,575,MIT License,8,1,False,"['android', 'capacitor', 'ios']",False,main,Rust,True,True,False,False,True,https://api.github.com/repos/wainwrightmark/capacitor_bindings,0,0,0,[],
93,206,509405199,https://github.com/jmSfernandes/ScorpiusGE,ScorpiusGE,A Generic Enabler (GE) compatible with the FIWARE ecosystem to support Firebase Cloud Messaging.,jmSfernandes,User,https://avatars.githubusercontent.com/u/45356734?v=4,2022-07-01T09:59:29Z,2022-07-01T10:12:32Z,,52,UNLICENSED,0,0,False,"['csharp', 'docker', 'dotnet', 'firebase', 'firebase-cloud-messaging', 'fiware', 'generic-enablers']",False,master,C#,True,True,False,False,True,https://api.github.com/repos/jmSfernandes/ScorpiusGE,0,0,0,[],
95,212,282288391,https://github.com/nzacha/PsychApp_Back_End,PsychApp_Back_End,The Back-End for the 'PsychApp' Project,nzacha,User,https://avatars.githubusercontent.com/u/36574454?v=4,2020-07-24T18:18:13Z,2020-11-05T08:35:44Z,http://psychappportal.cs.ucy.ac.cy,5474,UNLICENSED,0,0,False,"['back-end', 'digital-questionnaire', 'psychology']",False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/nzacha/PsychApp_Back_End,0,0,0,[],
96,215,244029304,https://github.com/dasloinc/dasloinc.github.io,dasloinc.github.io,Trivia game on the topic of Geography,dasloinc,User,https://avatars.githubusercontent.com/u/59852619?v=4,2020-02-29T19:31:34Z,2020-09-04T16:27:03Z,,10062,UNLICENSED,1,2,False,['geo-trivia'],False,master,JavaScript,True,True,True,False,True,https://api.github.com/repos/dasloinc/dasloinc.github.io,0,0,0,[],
97,216,426177671,https://github.com/ONSdigital/blaise-daybatch-functions,blaise-daybatch-functions,This repository contains functionality for checking instrument survey days and automating daybatch creation.,ONSdigital,Organization,https://avatars.githubusercontent.com/u/6865137?v=4,2021-11-09T10:04:32Z,2022-03-17T20:57:16Z,,75,UNLICENSED,0,1,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/ONSdigital/blaise-daybatch-functions,0,0,0,[],
98,221,123561919,https://github.com/SDUmzg/UAffairs,UAffairs,University Affairs Management System,SDUmzg,User,https://avatars.githubusercontent.com/u/22630595?v=4,2018-03-02T09:51:27Z,2020-08-10T15:32:07Z,,3680,UNLICENSED,0,0,False,[],False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/SDUmzg/UAffairs,0,0,0,[],
99,222,197431342,https://github.com/nelsonchen5/React-Native-Animations,React-Native-Animations,React Native Animations Playground,nelsonchen5,User,https://avatars.githubusercontent.com/u/31781643?v=4,2019-07-17T17:08:44Z,2019-07-17T17:12:21Z,,106636,UNLICENSED,0,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/nelsonchen5/React-Native-Animations,0,0,0,[],
100,223,769332957,https://github.com/Matrix-Re/EduQCM,EduQCM,"📚 Gestionnaire de Questionnaires à Choix Multiples (QCM) pour enseignants et élèves. Créez, assignez et suivez les résultats de manière simple et efficace. 🧠",Matrix-Re,User,https://avatars.githubusercontent.com/u/76248125?v=4,2024-03-08T20:37:32Z,2024-03-08T20:38:27Z,,127,Other,0,0,False,[],False,main,PHP,True,True,False,False,True,https://api.github.com/repos/Matrix-Re/EduQCM,0,0,0,[],
101,226,326201875,https://github.com/laxmansahni/push-server,push-server,set up remote notification server in Node.js,laxmansahni,User,https://avatars.githubusercontent.com/u/1550393?v=4,2021-01-02T14:38:20Z,2021-01-02T14:51:31Z,,1390,MIT License,0,0,False,[],False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/laxmansahni/push-server,0,0,0,[],
102,228,289482369,https://github.com/MuhammadZeeshanAshraf/Logistic-And-Supply-Chain-Management-App,Logistic-And-Supply-Chain-Management-App,"It is about “moving” – or “transforming” – raw materials and ideas into products or services and getting them to customers. In supply chain, Logistics is about moving materials or goods from one place to another. No other function in the supply chain is required to operate 24 hours a day, seven days a week from New Year’s Day to New Year’s Eve—there are no days off. That is why customers often take logistics for granted; they have come to expect that product delivery will be performed as promised.  It can be expensive and takes expertise. As these statistics indicate, the largest contributor to logistics cost is transportation: the movement of raw materials to a processing plant, parts to a manufacturer, and finished goods to wholesalers, retailers, and customers. But getting the goods from one point to another requires performing a number of other functions related to shipment. Goods need to be packaged, loaded, unloaded, warehoused, distributed, and paid for whenever they change hands. There are many examples of prosperous companies like the coca cola company, amazon that have correctly developed the supply change management concept and that enforce efficient practices.",MuhammadZeeshanAshraf,User,https://avatars.githubusercontent.com/u/43716301?v=4,2020-08-22T12:18:53Z,2021-09-27T15:17:46Z,,2762,UNLICENSED,1,5,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/MuhammadZeeshanAshraf/Logistic-And-Supply-Chain-Management-App,0,0,0,[],
104,232,618638974,https://github.com/sinankartal/Questionnaire,Questionnaire,Initial commit,sinankartal,User,https://avatars.githubusercontent.com/u/32157476?v=4,2023-03-24T23:24:43Z,2023-03-24T23:24:59Z,,75,UNLICENSED,0,0,False,[],False,master,C#,True,True,False,False,True,https://api.github.com/repos/sinankartal/Questionnaire,0,0,0,[],
106,237,473630198,https://github.com/NSubin523/travel_buddy,travel_buddy,CSCI 380- Software Engineering Project (Spring 2022),NSubin523,User,https://avatars.githubusercontent.com/u/74434319?v=4,2022-03-24T14:00:31Z,2022-03-31T00:24:05Z,,2896,UNLICENSED,1,1,False,[],False,main,Kotlin,True,True,False,False,True,https://api.github.com/repos/NSubin523/travel_buddy,0,0,0,[],
107,239,507608932,https://github.com/KenAKAFrosty/take-me-to-my-leader,take-me-to-my-leader,The fastest path to participating in democracy,KenAKAFrosty,User,https://avatars.githubusercontent.com/u/90424167?v=4,2022-06-26T15:16:22Z,2022-06-28T16:32:41Z,take-me-to-my-leader.vercel.app,1656,UNLICENSED,1,0,False,[],False,main,TypeScript,True,True,False,False,True,https://api.github.com/repos/KenAKAFrosty/take-me-to-my-leader,0,0,0,[],
109,248,759741715,https://github.com/itsmng/satisfaction,satisfaction,More satisfaction,itsmng,Organization,https://avatars.githubusercontent.com/u/97883427?v=4,2024-02-19T08:50:32Z,2024-02-19T09:05:47Z,,271,GNU Lesser General Public License v2.1,0,0,False,[],False,main,PHP,True,True,False,False,True,https://api.github.com/repos/itsmng/satisfaction,0,0,0,[],
110,257,755218330,https://github.com/MihirJoe/Cognitive-Performance-Assessment,Cognitive-Performance-Assessment,The goal of this application is to passively track and capture eye movements and evaluate complexity of reading content while reading.,MihirJoe,User,https://avatars.githubusercontent.com/u/11709868?v=4,2024-02-09T17:10:20Z,2024-02-09T17:10:27Z,,17254,MIT License,0,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/MihirJoe/Cognitive-Performance-Assessment,0,0,0,[],
111,274,294836322,https://github.com/MarshallCN/EMCS,EMCS,[2018 Archived Project] Expiration Management & Cooking Suggestion System,MarshallCN,User,https://avatars.githubusercontent.com/u/16070638?v=4,2020-09-12T00:06:29Z,2020-09-25T16:17:21Z,,35977,UNLICENSED,0,0,False,[],False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/MarshallCN/EMCS,0,0,0,[],
