id,url,name,description,owner,owner_type,owner_image_url,created_at,updated_at,homepage_url,repo_size_kb,license,num_stars,num_forks,is_fork,topics,is_archived,default_branch,main_language,has_projects,has_wiki,has_pages,has_discussions,has_issues,info_url
88568911,https://github.com/GongChengKuangShi/ios----resources,ios----resources,,GongChengKuangShi,User,https://avatars.githubusercontent.com/u/24401237?v=4,2017-04-18T01:47:02Z,2017-04-18T01:49:46Z,,56,GNU General Public License v3.0,0,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/GongChengKuangShi/ios----resources
51688355,https://github.com/Angel-1210/Helper,Helper,Helper Macros Or Constants in you app.,Angel-1210,User,https://avatars.githubusercontent.com/u/16637910?v=4,2016-02-14T09:27:38Z,2016-06-12T09:28:21Z,,55,,1,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/Angel-1210/Helper
96566200,https://github.com/m-usmansaeed/awesome-ios,awesome-ios,,m-usmansaeed,User,https://avatars.githubusercontent.com/u/6871717?v=4,2017-07-07T18:31:03Z,2017-07-07T18:31:03Z,,284,,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/m-usmansaeed/awesome-ios
31886586,https://github.com/shuzhenGuoDemo/-----,-----,,shuzhenGuoDemo,Organization,https://avatars.githubusercontent.com/u/11239881?v=4,2015-03-09T08:26:31Z,2016-03-02T01:01:24Z,,47,,0,0,False,[],False,master,HTML,True,True,False,False,True,https://api.github.com/repos/shuzhenGuoDemo/-----
61372182,https://github.com/mohsinalimat/Chinese-ios-list,Chinese-ios-list,,mohsinalimat,User,https://avatars.githubusercontent.com/u/973676?v=4,2016-06-17T12:31:37Z,2016-08-23T10:01:51Z,,77,Apache License 2.0,1,0,False,[],False,master,,True,True,False,False,False,https://api.github.com/repos/mohsinalimat/Chinese-ios-list
64905716,https://github.com/pavangandhi/onMyway-IOS-Best-Demos,onMyway-IOS-Best-Demos,,pavangandhi,User,https://avatars.githubusercontent.com/u/8362743?v=4,2016-08-04T05:39:01Z,2016-08-04T05:39:30Z,,953,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/pavangandhi/onMyway-IOS-Best-Demos
99828707,https://github.com/rickycreative/iOS-Awesome,iOS-Awesome,,rickycreative,User,https://avatars.githubusercontent.com/u/29579294?v=4,2017-08-09T16:15:33Z,2024-03-10T01:33:54Z,,1803,MIT License,4,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/rickycreative/iOS-Awesome
83154072,https://github.com/ArtisTechHub/iOS-Hub,iOS-Hub,,ArtisTechHub,User,https://avatars.githubusercontent.com/u/25927558?v=4,2017-02-25T18:46:02Z,2017-03-20T15:14:01Z,,206,,2,1,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/ArtisTechHub/iOS-Hub
78011687,https://github.com/MarcBruins/awesome-xamarin-forms,awesome-xamarin-forms,,MarcBruins,User,https://avatars.githubusercontent.com/u/676025?v=4,2017-01-04T11:58:05Z,2024-02-22T08:01:17Z,,101,,2,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/MarcBruins/awesome-xamarin-forms
113283163,https://github.com/LuckyTruda/Awesome-iOS--,Awesome-iOS--,Awesome-iOS-中文版,LuckyTruda,User,https://avatars.githubusercontent.com/u/7868574?v=4,2017-12-06T07:24:42Z,2018-12-11T15:46:49Z,,106,,3,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/LuckyTruda/Awesome-iOS--
62524364,https://github.com/YYOC/iOS_OpenSource,iOS_OpenSource,iOS开源项目分类汇总,YYOC,User,https://avatars.githubusercontent.com/u/4565220?v=4,2016-07-04T01:57:49Z,2016-07-04T01:57:49Z,,59,,0,1,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/YYOC/iOS_OpenSource
698124873,https://github.com/caohanchao/project-stars,project-stars,My Awesome Github Stars,caohanchao,User,https://avatars.githubusercontent.com/u/19731812?v=4,2023-09-29T08:01:55Z,2023-10-04T16:25:16Z,,7804,Creative Commons Zero v1.0 Universal,0,0,False,[],False,master,,True,False,False,False,False,https://api.github.com/repos/caohanchao/project-stars
522139517,https://github.com/whoisdsmith/Project-Bookmarks,Project-Bookmarks,A collection of my favorite Bookmarks over the last 15 years.,whoisdsmith,User,https://avatars.githubusercontent.com/u/9169633?v=4,2022-08-07T06:56:56Z,2024-01-24T22:15:03Z,,1396,GNU General Public License v3.0,3,2,False,[],False,main,,True,True,False,False,True,https://api.github.com/repos/whoisdsmith/Project-Bookmarks
121966537,https://github.com/rsumner31/awesome-ios,awesome-ios,,rsumner31,User,https://avatars.githubusercontent.com/u/32827592?v=4,2018-02-18T16:01:36Z,2018-07-24T09:42:06Z,,3572,MIT License,1,0,False,[],False,master,HTML,True,True,False,False,True,https://api.github.com/repos/rsumner31/awesome-ios
132061454,https://github.com/rsumner33/awesome-ios,awesome-ios,,rsumner33,User,https://avatars.githubusercontent.com/u/38535389?v=4,2018-05-03T23:50:22Z,2018-05-04T00:01:48Z,,4162,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/rsumner33/awesome-ios
365938007,https://github.com/ramanihiteshc/iOS-Library,iOS-Library,All Control Library Most Useful Resource in iOS development person,ramanihiteshc,User,https://avatars.githubusercontent.com/u/29170321?v=4,2021-05-10T06:18:24Z,2021-12-27T09:53:49Z,,2779,,0,0,False,[],False,main,,True,True,False,False,True,https://api.github.com/repos/ramanihiteshc/iOS-Library
177526577,https://github.com/roushanrex/IOS-Design,IOS-Design,,roushanrex,User,https://avatars.githubusercontent.com/u/29664631?v=4,2019-03-25T06:21:44Z,2019-03-25T06:27:23Z,,2573,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/roushanrex/IOS-Design
96597852,https://github.com/chinhleces/Awesome-iOS,Awesome-iOS,,chinhleces,User,https://avatars.githubusercontent.com/u/26267075?v=4,2017-07-08T05:19:09Z,2017-07-08T08:44:33Z,,1738,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/chinhleces/Awesome-iOS
134685971,https://github.com/rsumner33/awesome-ios2,awesome-ios2,,rsumner33,User,https://avatars.githubusercontent.com/u/38535389?v=4,2018-05-24T08:34:54Z,2018-05-31T16:16:14Z,,4317,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/rsumner33/awesome-ios2
250124773,https://github.com/arirahma/awesome-ios,awesome-ios,,arirahma,User,https://avatars.githubusercontent.com/u/62678584?v=4,2020-03-26T00:41:40Z,2020-03-26T00:43:39Z,,3529,MIT License,0,1,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/arirahma/awesome-ios
181300504,https://github.com/a7medtaha/awesome_ios,awesome_ios,,a7medtaha,User,https://avatars.githubusercontent.com/u/17851127?v=4,2019-04-14T11:43:48Z,2019-04-14T11:45:50Z,,3244,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/a7medtaha/awesome_ios
225418799,https://github.com/doc22940/learn.awesome.ios,learn.awesome.ios,,doc22940,User,https://avatars.githubusercontent.com/u/57328920?v=4,2019-12-02T16:22:16Z,2019-12-02T16:33:12Z,,3490,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/doc22940/learn.awesome.ios
99570907,https://github.com/elgsaid/awesome-ios-lib,awesome-ios-lib,,elgsaid,User,https://avatars.githubusercontent.com/u/30756008?v=4,2017-08-07T11:28:31Z,2017-08-07T11:29:25Z,,1800,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/elgsaid/awesome-ios-lib
343410744,https://github.com/mwmtariq/LearnSwift,LearnSwift,,mwmtariq,User,https://avatars.githubusercontent.com/u/27345486?v=4,2021-03-01T12:35:40Z,2021-03-01T14:14:57Z,,3792,,0,0,False,[],False,main,,True,True,False,False,True,https://api.github.com/repos/mwmtariq/LearnSwift
364163438,https://github.com/ramanihiteshc/iOS-Useful-Detail,iOS-Useful-Detail,iOS Development Useful All Detail,ramanihiteshc,User,https://avatars.githubusercontent.com/u/29170321?v=4,2021-05-04T06:40:57Z,2021-12-27T09:53:49Z,,136,,0,0,False,[],False,main,,True,True,False,False,True,https://api.github.com/repos/ramanihiteshc/iOS-Useful-Detail
635840171,https://github.com/apachecn-archive/awesome-ios,awesome-ios,,apachecn-archive,Organization,https://avatars.githubusercontent.com/u/98074177?v=4,2023-05-03T15:05:23Z,2023-05-03T15:59:31Z,,4278,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/apachecn-archive/awesome-ios
542605528,https://github.com/Ximvewdew/aweiOS,aweiOS,,Ximvewdew,User,https://avatars.githubusercontent.com/u/114070507?v=4,2022-09-28T13:30:18Z,2022-09-28T14:25:50Z,,1086,MIT License,0,1,False,[],False,master,JavaScript,True,True,True,False,True,https://api.github.com/repos/Ximvewdew/aweiOS
514002596,https://github.com/maGgggggg14g/https-github.com-settings-sessions-authentications-1783777398,https-github.com-settings-sessions-authentications-1783777398,,maGgggggg14g,User,https://avatars.githubusercontent.com/u/109270452?v=4,2022-07-14T18:08:59Z,2022-08-24T06:52:34Z,,5112,MIT License,1,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/maGgggggg14g/https-github.com-settings-sessions-authentications-1783777398
597918878,https://github.com/MrE-Fog/awesome-iosr,awesome-iosr,,MrE-Fog,User,https://avatars.githubusercontent.com/u/114317320?v=4,2023-02-06T01:45:28Z,2023-02-06T01:46:58Z,,6849,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/MrE-Fog/awesome-iosr
273646067,https://github.com/CodeExpert135/awesome-ios,awesome-ios,,CodeExpert135,User,https://avatars.githubusercontent.com/u/39038538?v=4,2020-06-20T05:40:51Z,2020-06-20T05:46:13Z,,335,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/CodeExpert135/awesome-ios
364167954,https://github.com/ramanihiteshc/Swift-Useful-Detail,Swift-Useful-Detail,All swift development library ,ramanihiteshc,User,https://avatars.githubusercontent.com/u/29170321?v=4,2021-05-04T07:00:24Z,2021-12-27T09:53:50Z,,136,,0,0,False,[],False,main,,True,True,False,False,True,https://api.github.com/repos/ramanihiteshc/Swift-Useful-Detail
521835905,https://github.com/JeffroMF/awesome-ios,awesome-ios,,JeffroMF,User,https://avatars.githubusercontent.com/u/62365188?v=4,2022-08-06T03:26:43Z,2022-08-06T03:27:56Z,,6792,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/JeffroMF/awesome-ios
639055634,https://github.com/MrE-Fog/awesome-iosx,awesome-iosx,,MrE-Fog,User,https://avatars.githubusercontent.com/u/114317320?v=4,2023-05-10T17:00:35Z,2023-05-10T17:01:59Z,,6658,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/MrE-Fog/awesome-iosx
483604095,https://github.com/asswdbf/apple,apple,,asswdbf,User,https://avatars.githubusercontent.com/u/98218711?v=4,2022-04-20T10:13:12Z,2022-04-20T10:13:53Z,,1074,MIT License,0,0,False,[],False,main,Ruby,True,True,False,False,True,https://api.github.com/repos/asswdbf/apple
521487916,https://github.com/yyfisshit/iOS-is-shit,iOS-is-shit,iOS的开源库整理,yyfisshit,User,https://avatars.githubusercontent.com/u/28940051?v=4,2022-08-05T03:17:51Z,2022-08-05T03:17:51Z,,273,,0,0,False,[],False,main,,True,True,False,False,True,https://api.github.com/repos/yyfisshit/iOS-is-shit
553045707,https://github.com/FuNNyGuYz69/miniature-octo-invention,miniature-octo-invention,,FuNNyGuYz69,User,https://avatars.githubusercontent.com/u/97681314?v=4,2022-10-17T16:19:17Z,2022-10-17T16:19:29Z,,1307,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/FuNNyGuYz69/miniature-octo-invention
404329829,https://github.com/nexuspcs/Epic-iOS,Epic-iOS,"A curated bundle of iOS, SwiftUI, and Objective-C projects",nexuspcs,User,https://avatars.githubusercontent.com/u/69493073?v=4,2021-09-08T11:57:45Z,2022-01-02T12:44:41Z,,1195,MIT License,1,0,False,"['example', 'functional-programming', 'ios', 'objective-c', 'swiftui']",False,main,Ruby,True,True,False,False,True,https://api.github.com/repos/nexuspcs/Epic-iOS
225417628,https://github.com/doc22940/learn.awesome-iOS,learn.awesome-iOS,,doc22940,User,https://avatars.githubusercontent.com/u/57328920?v=4,2019-12-02T16:16:00Z,2019-12-02T16:20:32Z,,1938,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/doc22940/learn.awesome-iOS
211117335,https://github.com/waako/awesome-stars,awesome-stars,Awesome list of my starred repositories,waako,User,https://avatars.githubusercontent.com/u/70727?v=4,2019-09-26T15:05:47Z,2019-11-13T20:52:38Z,,151,,1,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/waako/awesome-stars
559006267,https://github.com/jquepi/awesome-ios,awesome-ios,,jquepi,User,https://avatars.githubusercontent.com/u/106605738?v=4,2022-10-28T20:03:17Z,2022-10-28T20:05:17Z,,6792,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/jquepi/awesome-ios
549925938,https://github.com/MrE-Fog/awesome-ios,awesome-ios,,MrE-Fog,User,https://avatars.githubusercontent.com/u/114317320?v=4,2022-10-12T00:23:07Z,2022-10-12T00:26:34Z,,6792,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/MrE-Fog/awesome-ios
715694414,https://github.com/OsypovIV/LR_3,LR_3,,OsypovIV,User,https://avatars.githubusercontent.com/u/144897051?v=4,2023-11-07T16:40:10Z,2023-11-07T16:57:37Z,,8588,MIT License,0,0,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/OsypovIV/LR_3
311201466,https://github.com/andgar2010/awesome-stars,awesome-stars,A curated list of my GitHub stars by stargazed,andgar2010,User,https://avatars.githubusercontent.com/u/19521054?v=4,2020-11-09T02:22:44Z,2024-01-25T14:55:07Z,https://github.com/abhijithvijayan/stargazed,24278,,7,0,False,[],False,main,,False,False,False,False,False,https://api.github.com/repos/andgar2010/awesome-stars
